departamento,municipio,codigo dane,armas medios,mes,descripcion conducta,genero,agrupa edad persona,cantidad
ANTIOQUIA,SAN LUIS,05660000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,05664000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN ROQUE,05670000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,6
ANTIOQUIA,SONSON,05756000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SOPETRÁN,05761000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,8
ANTIOQUIA,TITIRIBÍ,05809000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,6
ANTIOQUIA,URRAO,05847000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,URRAO,05847000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,7
ANTIOQUIA,VALDIVIA,05854000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,VEGACHÍ,05858000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,VENECIA,05861000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,YALÍ,05885000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,YARUMAL,05887000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,YARUMAL,05887000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,ZARAGOZA,05895000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,ALEJANDRÍA,05021000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,AMALFI,05031000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,05034000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
ANTIOQUIA,ANORÍ,05040000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
ANTIOQUIA,ANZA,05044000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,05045000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,2
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,7
ANTIOQUIA,BETULIA,05093000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,CÁCERES,05120000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,CÁCERES,05120000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,8
ANTIOQUIA,CALDAS,05129000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,CAÑASGORDAS,05138000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,CAREPA,05147000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
ANTIOQUIA,CIUDAD BOLÍVAR,05101000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,CIUDAD BOLÍVAR,05101000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,6
ANTIOQUIA,DABEIBA,05234000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,EBÉJICO,05240000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,EL BAGRE,05250000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,EL CARMEN DE VIBORAL,05148000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,GIRARDOTA,05308000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,05360000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,ITUANGO,05361000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,JARDÍN,05364000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,JERICÓ,05368000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,05380000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,LA ESTRELLA,05380000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,LA PINTADA,05390000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,3
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,24
ANTIOQUIA,MUTATÁ,05480000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,NARIÑO,05483000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,PUERTO BERRÍO,05579000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,PUERTO TRIUNFO,05591000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SABANALARGA,05628000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SALGAR,05642000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,SALGAR,05642000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,SALGAR,05642000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,SAN JUAN DE URABÁ,05659000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN ROQUE,05670000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN VICENTE,05674000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTA BÁRBARA,05679000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,7
ANTIOQUIA,SOPETRÁN,05761000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,6
ANTIOQUIA,TARSO,05792000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
ANTIOQUIA,URRAO,05847000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,VEGACHÍ,05858000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,YARUMAL,05887000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,YOLOMBÓ,05890000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,YONDÓ,05893000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,AMAGÁ,05030000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,AMALFI,05031000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,05034000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
ANTIOQUIA,ANORÍ,05040000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,ANZA,05044000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,05045000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,ARGELIA,05055000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,ARGELIA,05055000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,BARBOSA,05079000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,15
ANTIOQUIA,BETULIA,05093000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,CÁCERES,05120000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,CAMPAMENTO,05134000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,CAREPA,05147000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,CHIGORODÓ,05172000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,CIUDAD BOLÍVAR,05101000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,CIUDAD BOLÍVAR,05101000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,CIUDAD BOLÍVAR,05101000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
ANTIOQUIA,COCORNÁ,05197000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,CONCORDIA,05209000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,COPACABANA,05212000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,COPACABANA,05212000,ARMA DE FUEGO,MARZO,ARTÍCULO 104A. FEMINICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,DABEIBA,05234000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,FRONTINO,05284000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,05360000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,LA PINTADA,05390000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,16
ANTIOQUIA,PUERTO BERRÍO,05579000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,2
ANTIOQUIA,PUERTO BERRÍO,05579000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,PUERTO TRIUNFO,05591000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,SALGAR,05642000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,SAN PEDRO DE URABÁ,05665000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN RAFAEL,05667000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,5
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,URRAO,05847000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,VEGACHÍ,05858000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,FEMENINO,MENORES,1
ANTIOQUIA,VEGACHÍ,05858000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,VENECIA,05861000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,YARUMAL,05887000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,YARUMAL,05887000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,YONDÓ,05893000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,ZARAGOZA,05895000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,ABEJORRAL,05002000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,AMAGÁ,05030000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,AMAGÁ,05030000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,05034000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,ANORÍ,05040000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,APARTADÓ,05045000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,9
ANTIOQUIA,BETANIA,05091000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,BETULIA,05093000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,CÁCERES,05120000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,6
ANTIOQUIA,CALDAS,05129000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,CAREPA,05147000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,5
ANTIOQUIA,CHIGORODÓ,05172000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,CIUDAD BOLÍVAR,05101000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,2
ANTIOQUIA,CIUDAD BOLÍVAR,05101000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,2
ANTIOQUIA,CIUDAD BOLÍVAR,05101000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,CONCEPCIÓN,05206000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,CONCORDIA,05209000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,2
ANTIOQUIA,CONCORDIA,05209000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,COPACABANA,05212000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,EBÉJICO,05240000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,EL BAGRE,05250000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,FREDONIA,05282000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,ITUANGO,05361000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,LA PINTADA,05390000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,12
ANTIOQUIA,NECHÍ,05495000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,NECOCLÍ,05490000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,PEÑOL,05541000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,05604000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,05615000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN RAFAEL,05667000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN RAFAEL,05667000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTA BÁRBARA,05679000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,SANTO DOMINGO,05690000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,SEGOVIA,05736000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,URRAO,05847000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,YARUMAL,05887000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,ZARAGOZA,05895000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,AMAGÁ,05030000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,ANDES,05034000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,ANGELÓPOLIS,05036000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,ARBOLETES,05051000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,CÁCERES,05120000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
ANTIOQUIA,CÁCERES,05120000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
ANTIOQUIA,CAICEDO,05125000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
ANTIOQUIA,CALDAS,05129000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
